Siglas	Votos	Diputados	Candidatura
censo	1946046	16	
participacion	1431843		
abstencion	514203		
nulos	8508		
blancos	12322		
PP	482855	6	PARTIDO POPULAR
PSOE	285732	3	PARTIDO SOCIALISTA OBRERO ESPAÑOL
C's	205489	2	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
PODEMOS-COMPROMÍS-EUPV	394227	5	COMPROMÍS-PODEMOS-EUPV: A LA VALENCIANA
PACMA	18994	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
RECORTES CERO-GRUPO VERDE	2944	0	RECORTES CERO-GRUPO VERDE
UPyD	2962	0	UNIÓN PROGRESO Y DEMOCRACIA
VOX	3381	0	VOX
PCPE	1566	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
FE de las JONS	1465	0	FALANGE ESPAÑOLA DE LAS JONS
SOMVAL	5678	0	SOM VALENCIANS
CCD	4561	0	CIUDADANOS DE CENTRO DEMOCRÁTICO
P-LIB	589	0	PARTIDO LIBERTARIO
REPO	570	0	RENOVACIO POLITICA
