Siglas	Votos	Diputados	Candidatura
censo	1081217	1440062	
participacion	35059		
abstencion	1046158		
nulos	1623		
blancos	725242		
PP	357578	6	PARTIDO POPULAR
PSOE	227463	3	PARTIDO SOCIALISTA OBRERO ESPAÑOL
IU-LV	64969	1	IZQUIERDA UNIDA-LOS VERDES: LA IZQUIERDA PLURAL
UPyD	40407	0	UNIÓN PROGRESO Y DEMOCRACIA
EQUO	5369	0	EQUO
PACMA	2903	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
Eb	1996	0	ESCAÑOS EN BLANCO
PA	7442	0	PARTIDO ANDALUCISTA
P.C.P.E.	1108	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
UCE	383	0	UNIFICACIÓN COMUNISTA DE ESPAÑA
PH	756	0	PARTIDO HUMANISTA
SAIn	341	0	SOLIDARIDAD Y AUTOGESTION INTERNACIONALISTA
ACIMA	966	0	ACCION CIUDADANA POR MALAGA
