Siglas	Votos	Diputados	Candidatura
censo	115296	86647	
participacion	361		
abstencion	114935		
nulos	87440		
blancos	139		
PSOE	31653	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	37061	2	PARTIDO POPULAR
IU	7280	0	IZQUIERDA UNIDA
CDS	6622	0	CENTRO DEMOCRATICO Y SOCIAL
RUIZ-MATEOS	601	0	AGRUPACION RUIZ-MATEOS
LV-LV	620	0	LOS VERDES-LISTA VERDE
LVE	467	0	LOS VERDES ECOLOGISTAS
PTE-UC	201	0	PARTIDO TRABAJADORES DE ESPAÑA-UNIDAD COMUNISTA
PST	492	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
PCPE	74	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
FE-JONS	182	0	FALANGE ESPAÑOLA DE LAS J.O.N.S.
PH	79	0	PARTIDO HUMANISTA
AR	58	0	ALIANZA POR LA REPUBLICA
PED	78	0	UNIDAD CENTRISTA-P.E.D.
PRGU	426	0	PARTIDO REGIONALISTA DE GUADALAJARA
