Siglas	Votos	Diputados	Candidatura
censo	344446	4	
participacion	183141		
abstencion	161305		
nulos	2094		
blancos	2996		
PSOE	57537	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	68530	2	PARTIDO POPULAR
VOX	14652	0	VOX
Cs	5811	0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
PODEMOS-EU	16548	0	EN COMÚN-UNIDAS PODEMOS
BNG	12940	0	BLOQUE NACIONALISTA GALEGO
PACMA	1190	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
RECORTES CERO-GV	237	0	RECORTES CERO-GRUPO VERDE
PUM+J	221	0	POR UN MUNDO MÁS JUSTO
PCTE	135	0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
PCOE	178	0	PARTIDO COMUNISTA OBRERO ESPAÑOL
C 21	72	0	CONVERXENCIA 21
