Siglas	Votos	Diputados	Candidatura
censo	122091	99470	
participacion	2135		
abstencion	119956		
nulos	100759		
blancos	668		
P.S.O.E.	39023	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
P.P.	53399	2	PARTIDO POPULAR
I.U.	2657	0	IZQUIERDA UNIDA
UPyD	1631	0	UNION PROGRESO Y DEMOCRACIA
C's	99	0	CIUDADANOS-PARTIDO DE LA CIUDADANIA
PACMA	140	0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
VERDES	560	0	LOS VERDES
PUM+J	98	0	POR UN MUNDO MAS JUSTO
P.S.D.	94	0	PARTIDO SOCIAL DEMOCRATA
P.C.P.E.	78	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
CENB	89	0	CIUDADANOS EN BLANCO
FE de las JONS	67	0	FALANGE ESPAÑOLA DE LAS J.O.N.S.
D.N.	87	0	DEMOCRACIA NACIONAL
PFyV	42	0	FAMILIA Y VIDA
PH	22	0	PARTIDO HUMANISTA
AES	25	0	ALTERNATIVA ESPAÑOLA
E-2000	16	0	ESPAÑA 2000
TC	329	0	TIERRA COMUNERA
F.A.	29	0	FALANGE AUTENTICA
ABLA	97	0	ALTERNATIVA EN BLANCO
FRENTE	20	0	FRENTE ESPAÑOL
Centristas PCTR	34	0	PARTIDO CENTRISTAS
C.T.C.	9	0	COMUNION TRADICIONALISTA CARLISTA
