Siglas	Votos	Diputados	Candidatura
censo	338929	507980	
participacion	13168		
abstencion	325761		
nulos	724		
blancos	257475		
PP	132169	2	PARTIDO POPULAR
PSOE	92822	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
IU-LV	13422	0	IZQUIERDA UNIDA-LOS VERDES: LA IZQUIERDA PLURAL
UPyD	8739	0	UNIÓN PROGRESO Y DEMOCRACIA
EQUO	1695	0	EQUO
PACMA	886	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
PUM+J	544	0	POR UN MUNDO MÁS JUSTO
UCE	256	0	UNIFICACIÓN COMUNISTA DE ESPAÑA
CEx	516	0	CONVERGENCIA POR EXTREMADURA
