Siglas	Votos	Diputados	Candidatura
censo	371919	289622	
participacion	1200		
abstencion	370719		
nulos	291339		
blancos	480		
PSOE	135526	3	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	99167	2	PARTIDO POPULAR
IU	21053	0	IZQUIERDA UNIDA
CDS	23159	0	CENTRO DEMOCRATICO Y SOCIAL
RUIZ-MATEOS	2070	0	AGRUPACION RUIZ-MATEOS
LVE	1520	0	LOS VERDES ECOLOGISTAS
PTE-UC	500	0	PARTIDO TRABAJADORES DE ESPAÑA-UNIDAD COMUNISTA
PST	884	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
PCPE	331	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
FE-JONS	589	0	FALANGE ESPAÑOLA DE LAS J.O.N.S.
VERDE	1143	0	VERTICE ESPAÑOL REIVINDICAC. DESARROLLO ECOLOGICO
PH	202	0	PARTIDO HUMANISTA
AR	148	0	ALIANZA POR LA REPUBLICA
PED	452	0	UNIDAD CENTRISTA-P.E.D.
