Siglas	Votos	Diputados	Candidatura
censo	746993	501856	
participacion	5838		
abstencion	741155		
nulos	504378		
blancos	1548		
PSOE	284757	6	PARTIDO SOCIALISTA OBRERO ESPAÑOL
AP-PDP-PL	108640	2	COALICION POPULAR
CDS	29925	0	CENTRO DEMOCRATICO Y SOCIAL
IU	44595	1	COALICION IZQUIERDA UNIDA
MUC	4097	0	MESA PARA LA UNIDAD DE LOS COMUNISTAS
PRD	4438	0	PARTIDO REFORMISTA DEMOCRATICO
PA	11933	0	PARTIDO ANDALUCISTA
FE-JONS	964	0	FALANGE ESPAÑOLA DE LAS JONS
UCE	957	0	UNIFICACION COMUNISTA DE ESPAÑA
UPR	894	0	UNIDAD  POPULAR REPUBLICANA
PSPA	2589	0	PARTIDO SOCIALISTA DEL PUEBLO ANDALUZ
