Siglas	Votos	Diputados	Candidatura
censo	328638	5	
participacion	161880		
abstencion	166758		
nulos	2260		
blancos	500		
UCD	79964	3	UNION DE CENTRO DEMOCRATICO
PSOE	27920	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PCE	2441	0	PARTIDO COMUNISTA DE ESPAÑA
CD	30731	1	COALICION DEMOCRATICA
UN	816	0	PARTIDO UNION NACIONAL
PTE	407	0	PARTIDO DEL TRABAJO DE ESPAÑA
ORT	286	0	ORGANIZACION REVOLUCIONARIA DE LOS TRABAJADORES
MC-OIC	264	0	MOVIMIENTO COMUNISTA-ORGANIZ.IZQUIERDA COMUNISTA
BNPG	11834	0	BLOQUE NACIONAL POPULAR GALLEGO
PG-POG-PSG	2911	0	UNIDADE GALEGA
IR	658	0	IZQUIERDA REPUBLICANA
PCARL	228	0	PARTIDO CARLISTA
PPROV	195	0	PARTIDO PROVERISTA
LC	249	0	LIGA COMUNISTA
FE-UF	216	0	FALANGE ESPAÑOLA - UNIDAD FALANGISTA
