Siglas	Votos	Diputados	Candidatura
censo	4316998	3447240	
participacion	141542		
abstencion	4175456		
nulos	3519243		
blancos	33727		
PSOE	1544676	16	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	1576636	17	PARTIDO POPULAR
IU	225109	2	IZQUIERDA UNIDA
CENB	9990	0	CIUDADANOS EN BLANCO
LV-E	15984	0	LOS VERDES-ECOPACIFISTAS
CDS	7528	0	CENTRO DEMOCRATICO Y SOCIAL
PH	1770	0	PARTIDO HUMANISTA
LVCM	19600	0	LOS VERDES DE LA COMUNIDAD DE MADRID
IR	1530	0	IZQUIERDA REPUBLICANA
PFyV	2888	0	PARTIDO FAMILIA Y VIDA
DN	4036	0	DEMOCRACIA NACIONAL
PCPE	1746	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
FE de las JONS	2676	0	FALANGE ESPAÑOLA DE LAS JONS
FE	1943	0	LA FALANGE
TC-PNC	1029	0	TIERRA COMUNERA-PARTIDO NACIONALISTA CASTELLANO
POSI	892	0	PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA
MSR	684	0	MOVIMIENTO SOCIAL REPUBLICANO
PADE	1024	0	PARTIDO DEMOCRATA ESPAÑOL
FA	909	0	FALANGE AUTENTICA
ESPAÑA 2000	528	0	ESPAÑA 2000
ADN	2215	0	ALIANZA PARA EL DESARROLLO Y LA NATURALEZA
PAE	2082	0	PARTIDO DE LOS AUTONOMOS JUBILADOS Y VIUDAS
PC	238	0	PARTIDO CARLISTA
PMAR	1211	0	PARTIDO DEL MUTUO APOYO ROMANTICO
OtraDem	1302	0	OTRA DEMOCRACIA ES POSIBLE
AUN	923	0	ALIANZA POR LA UNIDAD NACIONAL
UCL	410	0	UNION CENTRISTA LIBERAL
L.I. (LIT-CI)	181	0	LUCHA INTERNACIONALISTA
