Siglas	Votos	Diputados	Candidatura
censo	4468053	6747610	
participacion	185726		
abstencion	4282327		
nulos	12454		
blancos	3396877		
PP	1719709	19	PARTIDO POPULAR
PSOE	878724	10	PARTIDO SOCIALISTA OBRERO ESPAÑOL
IU-LV	271209	3	IZQUIERDA UNIDA-LOS VERDES: LA IZQUIERDA PLURAL
UPyD	347354	4	UNIÓN PROGRESO Y DEMOCRACIA
EQUO	65169	0	EQUO
PACMA	13136	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
FAC	6645	0	FORO DE CIUDADANOS
Eb	12877	0	ESCAÑOS EN BLANCO
PUM+J	5314	0	POR UN MUNDO MÁS JUSTO
P.C.P.E.	3815	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
ANTICAPITALISTAS	4268	0	ANTICAPITALISTAS
UCE	875	0	UNIFICACIÓN COMUNISTA DE ESPAÑA
PH	2706	0	PARTIDO HUMANISTA
SAIn	1350	0	SOLIDARIDAD Y AUTOGESTION INTERNACIONALISTA
RPS	2183	0	REPUBLICANOS
P-LIB	1655	0	PARTIDO DE LA LIBERTAD INDIVIDUAL
POSI	1723	0	PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA
