Siglas	Votos	Diputados	Candidatura
censo	30107	1	
participacion	21224		
abstencion	8883		
nulos	218		
blancos	152		
PSOE	10291	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
AP-PDP	5551	0	ALIANZA POPULAR - PARTIDO DEMOCRATA POPULAR
UCD	3083	0	UNION DE CENTRO DEMOCRATICO
CDS	1615	0	CENTRO DEMOCRATICO Y SOCIAL
FN	143	0	ASOCIACION POLITICA FUERZA NUEVA
SE	105	0	SOLIDARIDAD ESPAÑOLA
UCE	66	0	UNIFICACION COMUNISTA DE ESPAÑA
