Siglas	Votos	Diputados	Candidatura
censo	909391	636591	
participacion	17786		
abstencion	891605		
nulos	648216		
blancos	3602		
PSOE	326152	6	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	216416	3	PARTIDO POPULAR
IU	38611	0	IZQUIERDA UNIDA
PA	33592	0	PARTIDO ANDALUCISTA
CENB	1089	0	CIUDADANOS EN BLANCO
CDS	536	0	CENTRO DEMOCRATICO Y SOCIAL
PSA	9975	0	PARTIDO SOCIALISTA DE ANDALUCIA
PH	713	0	PARTIDO HUMANISTA
IR	670	0	IZQUIERDA REPUBLICANA
DN	477	0	DEMOCRACIA NACIONAL
FE de las JONS	494	0	FALANGE ESPAÑOLA DE LAS JONS
FE	377	0	LA FALANGE
MSR	309	0	MOVIMIENTO SOCIAL REPUBLICANO
A	739	0	ASAMBLEA DE ANDALUCIA
PTPRE	1355	0	PARTIDO DE LOS TRABAJADORES EN PRECARIO
PPCr	500	0	PARTIDO POSITIVISTA CRISTIANO
