Siglas	Votos	Diputados	Candidatura
censo	739573	7	
participacion	517639		
abstencion	221934		
nulos	4989		
blancos	4355		
PSOE	158326	3	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	119909	2	PARTIDO POPULAR
VOX	92353	1	VOX
PODEMOS-IU	57875	1	UNIDAS PODEMOS
Cs	47001	0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
PACMA	3618	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
RECORTES CERO-GV	861	0	RECORTES CERO-GRUPO VERDE
PUM+J	485	0	POR UN MUNDO MÁS JUSTO
M PAÍS-CHA-EQUO	23196	0	MÁS PAÍS-CHUNTA ARAGONESISTA-EQUO
PCPE	331	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
PCTE	414	0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
EB	1940	0	ESCAÑOS EN BLANCO
MAS	1068	0	MOVIMIENTO ARAGONES SOCIAL
PYLN	532	0	PUYALON
FIA	386	0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓN
