Siglas	Votos	Diputados	Candidatura
censo	765478	312792	
participacion	502845		
abstencion	262633		
nulos	6641		
blancos	185996		
PP	185996	3	PARTIDO POPULAR
PSOE	165862	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
VOX	81080	1	VOX
SUMAR	58567	1	SUMAR
PACMA	3143	0	PARTIDO ANIMALISTA CON EL MEDIO AMBIENTE
FO	658	0	FRENTE OBRERO
RECORTES CERO	343	0	RECORTES CERO
PUM+J	765	0	POR UN MUNDO MÁS JUSTO
PCTE	695	0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
CJ	461	0	CAMINANDO JUNTOS
JxG	1218	0	JUNTOS POR GRANADA
