Siglas	Votos	Diputados	Candidatura
censo	365652	244490	
participacion	5709		
abstencion	359943		
nulos	247343		
blancos	855		
PP	98575	2	PARTIDO POPULAR
PSOE-PROGR.	115071	3	PARTIDO SOCIALISTA OBRERO ESPAÑOL - PROGRESISTAS
IU	15729	0	IZQUIERDA UNIDA
PA	11613	0	PARTIDO ANDALUCISTA
UC-CDS	119	0	UNION CENTRISTA-CENTRO DEMOCRATICO Y SOCIAL
PH	175	0	PARTIDO HUMANISTA
PLN	128	0	PARTIDO DE LA LEY NATURAL
FE	97	0	LA FALANGE
ES2000	138	0	PLATAFORMA ESPAÑA 2000
PADE	97	0	PARTIDO DEMOCRATA ESPAÑOL
IA	446	0	IZQUIERDA ANDALUZA
FEI-FE 2000	76	0	FALANGE ESPAÑOLA INDEPENDIENTE-FALANGE 2000
NA	189	0	NACION ANDALUZA
A	141	0	ASAMBLEA DE ANDALUCIA
