Siglas	Votos	Diputados	Candidatura
censo	107734	3	
participacion	79427		
abstencion	28307		
nulos	823		
blancos	1344		
PSOE	25629	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	18566	1	PARTIDO POPULAR
Cs	15357	1	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
PODEMOS-IU-EQUO	8224	0	UNIDAS PODEMOS
VOX	8336	0	VOX
PACMA	452	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
RECORTES CERO-GV	113	0	RECORTES CERO-GRUPO VERDE
PUM+J	74	0	POR UN MUNDO MÁS JUSTO
PCPE	96	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
EB	272	0	ESCAÑOS EN BLANCO
PYLN	66	0	PUYALON
+MAS+	47	0	MUERTE AL SISTEMA
UDT	28	0	UNIÓN DE TODOS
