Siglas	Votos	Diputados	Candidatura
censo	130998	3	
participacion	106097		
abstencion	24901		
nulos	963		
blancos	240		
UCD	71650	3	UNION DE CENTRO DEMOCRATICO
PSOE	14984	0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PCE	2406	0	PARTIDO COMUNISTA DE ESPAÑA
AP	7123	0	FEDERACION DE PARTIDOS DE ALIANZA POPULAR
PSP-US	1777	0	PARTIDO SOCIALISTA POPULAR - UNIDAD SOCIALISTA
FDC-EDC	4872	0	COALICION ELECT. EQUIPO DE LA DEMOCRACIA CRISTIANA
AET	366	0	AGRUPACION ELECTORAL DE TRABAJADORES
MS	584	0	MOVIMIENTO SOCIALISTA
FN	1132	0	ASOCIACION POLITICA FUERZA NUEVA
