Siglas	Votos	Diputados	Candidatura
censo	738231	7	
participacion	559859		
abstencion	178372		
nulos	4861		
blancos	5452		
PSOE	173557	3	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	99527	1	PARTIDO POPULAR
Cs	115651	1	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
PODEMOS-IU-EQUO	77555	1	UNIDAS PODEMOS
VOX	70663	1	VOX
PACMA	5469	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
RECORTES CERO-GV	1428	0	RECORTES CERO-GRUPO VERDE
PUM+J	749	0	POR UN MUNDO MÁS JUSTO
PCTE	589	0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
PCPE	453	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
EB	2626	0	ESCAÑOS EN BLANCO
PYLN	621	0	PUYALON
FIA	658	0	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
