Siglas	Votos	Diputados	Candidatura
censo	954271	730419	
participacion	20471		
abstencion	933800		
nulos	739164		
blancos	5712		
PSOE	185514	3	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	129889	2	PARTIDO POPULAR
IU	59493	0	IZQUIERDA UNIDA
EAJ-PNV	258488	4	EUSKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO
EA	30096	0	EUSKO ALKARTASUNA
ARALAR-ZUTIK	12791	0	ARALAR-ZUTIK
CDS	789	0	CENTRO DEMOCRATICO Y SOCIAL
PH	1846	0	PARTIDO HUMANISTA
IR	407	0	IZQUIERDA REPUBLICANA
DN	348	0	DEMOCRACIA NACIONAL
FE de las JONS	134	0	FALANGE ESPAÑOLA DE LAS JONS
FE	147	0	LA FALANGE
POSI	1682	0	PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA
MSR	264	0	MOVIMIENTO SOCIAL REPUBLICANO
PKD	2300	0	PARTIDO DEL KARMA DEMOCRATICO
PC	243	0	PARTIDO CARLISTA
