Siglas	Votos	Diputados	Candidatura
censo	310674	4	
participacion	233882		
abstencion	76792		
nulos	1727		
blancos	2300		
PP	85241	2	PARTIDO POPULAR
PSOE	65205	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
C's	33755	1	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
PODEMOS	32320	0	PODEMOS
IU-UPeC	9306	0	UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN
PACMA	1583	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
UPYD	1146	0	UNIÓN PROGRESO Y DEMOCRACIA
VOX	538	0	VOX
RECORTES CE	305	0	RECORTES CERO-GRUPO VERDE
PCPE	251	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
PLD	205	0	PARTIDO LIBERAL DE DERECHAS
