Siglas	Votos	Diputados	Candidatura
censo	366197	262808	
participacion	2044		
abstencion	364153		
nulos	263854		
blancos	478		
PSOE	82116	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
AP-PDP-PL	25892	0	COALICION POPULAR
CDS	6705	0	CENTRO DEMOCRATICO Y SOCIAL
CIU	119963	3	CONVERGENCIA I UNIO
IU	6659	0	COALICION IZQUIERDA UNIDA
MUC	872	0	MESA PARA LA UNIDAD DE LOS COMUNISTAS
ERC	9118	0	ESQUERRA REPUBLICANA DE CATALUNYA
PST	1633	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
PCC	1603	0	PARTIT DELS COMUNISTES DE CATALUNYA
FE-JONS	377	0	FALANGE ESPAÑOLA DE LAS JONS
UCE	359	0	UNIFICACION COMUNISTA DE ESPAÑA
AV	3114	0	LISTA ALTERNATIVA VERDE
UPR	369	0	UNIDAD  POPULAR REPUBLICANA
POSI	510	0	PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA
PORE	327	0	PARTIDO DE LOS OBREROS REVOLUCIONARIOS DE ESPAÑA
PSDC	664	0	PARTIT SOCIALDEMOCRATA DE CATALUNYA
