Siglas	Votos	Diputados	Candidatura
censo	345126	5	
participacion	268645		
abstencion	76481		
nulos	2945		
blancos	499		
UCD	110700	3	UNION DE CENTRO DEMOCRATICO
PSOE	85288	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PCE	28961	0	PARTIDO COMUNISTA DE ESPAÑA
CD	14933	0	COALICION DEMOCRATICA
UN	19383	0	PARTIDO UNION NACIONAL
PTE	1692	0	PARTIDO DEL TRABAJO DE ESPAÑA
PSOE-H	1753	0	PART. SOCIALISTA OBRERO ESPAÑOL(SECTOR HISTORICO)
ORT	1421	0	ORGANIZACION REVOLUCIONARIA DE LOS TRABAJADORES
FJONSA	637	0	FALANGE ESPAÑOLA DE LAS JONS AUTENTICA
FEA	433	0	FALANGE ESPAÑOLA AUTENTICA
