Siglas	Votos	Diputados	Candidatura
censo	396415	5	
participacion	262151		
abstencion	134264		
nulos	2409		
blancos	3061		
PP	74353	2	PARTIDO POPULAR
PSOE	95637	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
C's	30776	0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
PODEMOS	39435	1	PODEMOS
IU-UPeC	11786	0	UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN
PACMA	2385	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
UPYD	1014	0	UNIÓN PROGRESO Y DEMOCRACIA
VOX	460	0	VOX
RECORTES CE	336	0	RECORTES CERO-GRUPO VERDE
PCPE	307	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
DN	192	0	DEMOCRACIA NACIONAL
