Siglas	Votos	Diputados	Candidatura
censo	779421	511460	
participacion	4048		
abstencion	775373		
nulos	513557		
blancos	1926		
PSOE	263147	7	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	99352	2	PARTIDO POPULAR
IU	69522	1	IZQUIERDA UNIDA
CDS	28434	0	CENTRO DEMOCRATICO Y SOCIAL
RUIZ-MATEOS	6783	0	AGRUPACION RUIZ-MATEOS
PA	26201	0	PARTIDO ANDALUCISTA
LV-LV	3790	0	LOS VERDES-LISTA VERDE
LVE	4739	0	LOS VERDES ECOLOGISTAS
PTE-UC	1652	0	PARTIDO TRABAJADORES DE ESPAÑA-UNIDAD COMUNISTA
PST	1987	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
PCPE	827	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
FE-JONS	722	0	FALANGE ESPAÑOLA DE LAS J.O.N.S.
PH	351	0	PARTIDO HUMANISTA
AR	285	0	ALIANZA POR LA REPUBLICA
PED	253	0	UNIDAD CENTRISTA-P.E.D.
