Siglas	Votos	Diputados	Candidatura
censo	474841	7	
participacion	250940		
abstencion	223901		
nulos	4531		
blancos	669		
UCD	139908	5	UNION DE CENTRO DEMOCRATICO
PSOE	53604	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PCE	11560	0	PARTIDO COMUNISTA DE ESPAÑA
CD	11204	0	COALICION DEMOCRATICA
UN	3482	0	PARTIDO UNION NACIONAL
PTE	1644	0	PARTIDO DEL TRABAJO DE ESPAÑA
ORT	1796	0	ORGANIZACION REVOLUCIONARIA DE LOS TRABAJADORES
C-UPC	20649	0	UNION DEL PUEBLO CANARIO
PCARL	852	0	PARTIDO CARLISTA
LCR	1041	0	LIGA COMUNISTA REVOLUCIONARIA
