Siglas	Votos	Diputados	Candidatura
censo	277215	4	
participacion	224459		
abstencion	52756		
nulos	5977		
blancos	1599		
PSOE	100534	3	PARTIDO SOCIALISTA OBRERO ESPAÑOL
AP-PDP	64972	1	ALIANZA POPULAR - PARTIDO DEMOCRATA POPULAR
UCD	29951	0	UNION DE CENTRO DEMOCRATICO
PCE	2616	0	PARTIDO COMUNISTA DE ESPAÑA
CDS	8338	0	CENTRO DEMOCRATICO Y SOCIAL
FN	362	0	ASOCIACION POLITICA FUERZA NUEVA
SE	306	0	SOLIDARIDAD ESPAÑOLA
UCE	342	0	UNIFICACION COMUNISTA DE ESPAÑA
PCE (M-L)	269	0	PARTIDO COMUNISTA DE ESPAÑA (MARXISTA-LENINISTA)
CUC	192	0	CANDIDATURA DE UNIDAD COMUNISTA
MFE	253	0	MOVIMIENTO FALANGISTA DE ESPAÑA
AEBA	8748	0	AGRUPACION ELECTORAL BLOQUE AGRARIO
