Siglas	Votos	Diputados	Candidatura
censo	31672	1	
participacion	24578		
abstencion	7094		
nulos	288		
blancos	67		
UCD	8808	1	UNION DE CENTRO DEMOCRATICO
PSOE	7886	0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
AP	2915	0	FEDERACION DE PARTIDOS DE ALIANZA POPULAR
PSP-US	2763	0	PARTIDO SOCIALISTA POPULAR - UNIDAD SOCIALISTA
RSE	752	0	REFORMA SOCIAL ESPAÑOLA
ADEC	1099	0	ASOCIACION DE ELECTORES DE CEUTA
