Siglas	Votos	Diputados	Candidatura
censo	635376	8	
participacion	461971		
abstencion	173405		
nulos	5762		
blancos	2082		
UCD	178229	4	UNION DE CENTRO DEMOCRATICO
PSOE	178621	4	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PCE	36090	0	PARTIDO COMUNISTA DE ESPAÑA
CD	25903	0	COALICION DEMOCRATICA
UN	6925	0	PARTIDO UNION NACIONAL
PTE	1841	0	PARTIDO DEL TRABAJO DE ESPAÑA
PSOE-H	7784	0	PART. SOCIALISTA OBRERO ESPAÑOL(SECTOR HISTORICO)
ORT	4715	0	ORGANIZACION REVOLUCIONARIA DE LOS TRABAJADORES
MC-OIC	1157	0	MOVIMIENTO COMUNISTA-ORGANIZ.IZQUIERDA COMUNISTA
PCARL	1847	0	PARTIDO CARLISTA
OCEBR-UCE	1684	0	ORGANIZ. COMUNISTA DE ESPAÑA B.R.-UNIF.COMUNISTA
PCT	1050	0	PARTIDO COMUNISTA DE LOS TRABAJADORES
LCR	522	0	LIGA COMUNISTA REVOLUCIONARIA
FJONSA	1469	0	FALANGE ESPAÑOLA DE LAS JONS AUTENTICA
P-CANT	6290	0	PARTIDO CANTONAL
