Siglas	Votos	Diputados	Candidatura
censo	4927932	36	
participacion	3489376		
abstencion	1438556		
nulos	18137		
blancos	23581		
PP	1325665	15	PARTIDO POPULAR
PSOE	678340	7	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PODEMOS-IU-EQUO	737885	8	UNIDOS PODEMOS
C's	616503	6	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
PACMA	39117	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
RECORTES CERO-GRUPO VERDE	7377	0	RECORTES CERO-GRUPO VERDE
UPyD	14659	0	UNIÓN PROGRESO Y DEMOCRACIA
VOX	16803	0	VOX
PCPE	3110	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
FE de las JONS	3946	0	FALANGE ESPAÑOLA DE LAS JONS
SAIn	994	0	SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA
PH	2148	0	PARTIDO HUMANISTA
P-LIB	1111	0	PARTIDO LIBERTARIO
