Siglas	Votos	Diputados	Candidatura
censo	4131319	31	
participacion	2659818		
abstencion	1471501		
nulos	21081		
blancos	15885		
PP	357759	4	PARTIDO POPULAR
PSOE	444812	5	PARTIDO SOCIALISTA OBRERO ESPAÑOL
C's	305075	4	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
ECP	694315	9	EN COMÚ PODEM-GUANYEM EL CANVI
ERC-CATSÍ	438126	5	ESQUERRA REPUBLICANA/CATALUNYA SÍ
CDC	323824	4	CONVERGÈNCIA DEMOCRÀTICA DE CATALUNYA
PACMA	47660	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
RECORTES CERO-GRUPO VERDE	8006	0	RECORTES CERO-GRUPO VERDE
PCPE	3275	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
