Siglas	Votos	Diputados	Candidatura
censo	1226415	968200	
participacion	7263		
abstencion	1219152		
nulos	974294		
blancos	2939		
PSOE	543651	8	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	252241	3	PARTIDO POPULAR
IU	113316	1	IZQUIERDA UNIDA
CDS	5597	0	CENTRO DEMOCRATICO Y SOCIAL
VERDES	5507	0	LOS VERDES
PA	30421	0	PARTIDO ANDALUCISTA
LE	2506	0	LOS ECOLOGISTAS
ARM-ADE	1090	0	AGRUPACION RUIZ-MATEOS-ALIANZA DEMOCR. EUROPEA
PAP	3884	0	PARTIDO ANDALUZ DE PROGRESO
PST	1713	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
GIL	775	0	GRUPO INDEPENDIENTE LIBERAL
PLN	608	0	PARTIDO DE LA LEY NATURAL
PCPE	1718	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
PH	255	0	PARTIDO HUMANISTA
FE-JONS	440	0	FALANGE ESPAÑOLA DE LAS J.O.N.S.
NPS	270	0	COALICION POR UN NUEVO PARTIDO SOCIALISTA
FE (I)	203	0	FALANGE ESPAÑOLA INDEPENDIENTE
