Siglas	Votos	Diputados	Candidatura
censo	172722	3	
participacion	114791		
abstencion	57931		
nulos	1363		
blancos	1194		
PSOE	38101	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	29804	1	PARTIDO POPULAR
VOX	17237	0	VOX
PODEMOS-IU	14035	0	UNIDAS PODEMOS
Cs	9244	0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
PACMA	735	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
RECORTES CERO-GV	198	0	RECORTES CERO-GRUPO VERDE
PUM+J	153	0	POR UN MUNDO MÁS JUSTO
PCPE	100	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
PCTE	86	0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
EB	393	0	ESCAÑOS EN BLANCO
CHA	2000	0	CHUNTA ARAGONESISTA
PYLN	73	0	PUYALON
FIA	75	0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓN
