Siglas	Votos	Diputados	Candidatura
censo	296401	118389	
participacion	202569		
abstencion	93832		
nulos	2317		
blancos	82329		
PP	82329	2	PARTIDO POPULAR
PSOE	69775	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
VOX	25858	0	VOX
SUMAR	17508	0	SUMAR
PACMA	943	0	PARTIDO ANIMALISTA CON EL MEDIO AMBIENTE
FO	490	0	FRENTE OBRERO
RECORTES CERO	154	0	RECORTES CERO
PUM+J	354	0	POR UN MUNDO MÁS JUSTO
PCTE	349	0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
VB	1774	0	VÍA BURGALESA
EV-PCAS-TC	1184	0	ESPAÑA VACIADA-PARTIDO CASTELLANO-TIERRA COMUNERA
