Siglas	Votos	Diputados	Candidatura
censo	119492	3	
participacion	86451		
abstencion	33041		
nulos	1005		
blancos	1412		
PSOE	25233	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	28057	1	PARTIDO POPULAR
VOX	14569	1	VOX
PODEMOS-IU	7901	0	UNIDAS PODEMOS
Cs	6861	0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
PACMA	462	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
RECORTES CERO-GV	191	0	RECORTES CERO-GRUPO VERDE
PUM+J	133	0	POR UN MUNDO MÁS JUSTO
PCTE	67	0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
PCOE	173	0	PARTIDO COMUNISTA OBRERO ESPAÑOL
PDSJE	115	0	PARTIDO DEMÓCRATA SOCIAL JUBILADOS EUROPEOS
P-LIB	38	0	PARTIDO LIBERTARIO
centrados	234	0	CENTRADOS
