Siglas	Votos	Diputados	Candidatura
censo	108116	3	
participacion	91174		
abstencion	16942		
nulos	1564		
blancos	693		
PSOE	34212	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
AP-PDP	33748	1	ALIANZA POPULAR - PARTIDO DEMOCRATA POPULAR
UCD	12049	0	UNION DE CENTRO DEMOCRATICO
PCE	3392	0	PARTIDO COMUNISTA DE ESPAÑA
CDS	2919	0	CENTRO DEMOCRATICO Y SOCIAL
FN	805	0	ASOCIACION POLITICA FUERZA NUEVA
PST	971	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
SE	136	0	SOLIDARIDAD ESPAÑOLA
UCE	99	0	UNIFICACION COMUNISTA DE ESPAÑA
PCE (M-L)	56	0	PARTIDO COMUNISTA DE ESPAÑA (MARXISTA-LENINISTA)
MFE	66	0	MOVIMIENTO FALANGISTA DE ESPAÑA
LC (COSI)	99	0	LIGA COMUNISTA (C.OBREROS SOCIAL.INTERNACIONALIS.)
FE-JONS	365	0	FALANGE ESPAÑOLA DE LAS JONS
