Siglas	Votos	Diputados	Candidatura
censo	346764	5	
participacion	300337		
abstencion	46427		
nulos	7035		
blancos	997		
PSOE	138169	3	PARTIDO SOCIALISTA OBRERO ESPAÑOL
AP-PDP	98244	2	ALIANZA POPULAR - PARTIDO DEMOCRATA POPULAR
UCD	28433	0	UNION DE CENTRO DEMOCRATICO
PCE	12849	0	PARTIDO COMUNISTA DE ESPAÑA
CDS	5331	0	CENTRO DEMOCRATICO Y SOCIAL
FN	6488	0	ASOCIACION POLITICA FUERZA NUEVA
PST	1059	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
SE	283	0	SOLIDARIDAD ESPAÑOLA
PCOE	559	0	PARTIDO COMUNISTA OBRERO ESPAÑOL
UCE	197	0	UNIFICACION COMUNISTA DE ESPAÑA
PCE (M-L)	204	0	PARTIDO COMUNISTA DE ESPAÑA (MARXISTA-LENINISTA)
CUC	157	0	CANDIDATURA DE UNIDAD COMUNISTA
MFE	332	0	MOVIMIENTO FALANGISTA DE ESPAÑA
