Siglas	Votos	Diputados	Candidatura
censo	617130	8	
participacion	513450		
abstencion	103680		
nulos	15448		
blancos	3276		
PSOE	255402	5	PARTIDO SOCIALISTA OBRERO ESPAÑOL
AP-PDP	156800	3	ALIANZA POPULAR - PARTIDO DEMOCRATA POPULAR
UCD	34044	0	UNION DE CENTRO DEMOCRATICO
PCE	16492	0	PARTIDO COMUNISTA DE ESPAÑA
CDS	19918	0	CENTRO DEMOCRATICO Y SOCIAL
FN	2654	0	ASOCIACION POLITICA FUERZA NUEVA
PST	2952	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
SE	667	0	SOLIDARIDAD ESPAÑOLA
UCE	497	0	UNIFICACION COMUNISTA DE ESPAÑA
PCE (M-L)	469	0	PARTIDO COMUNISTA DE ESPAÑA (MARXISTA-LENINISTA)
CUC	665	0	CANDIDATURA DE UNIDAD COMUNISTA
PSA	4119	0	PARTIDO SOCIALISTA DE ARAGON
LC (COSI)	47	0	LIGA COMUNISTA (C.OBREROS SOCIAL.INTERNACIONALIS.)
