Siglas	Votos	Diputados	Candidatura
censo	174445	3	
participacion	114703		
abstencion	59742		
nulos	1227		
blancos	1534		
PP	48160	2	PARTIDO POPULAR
PSOE	25985	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
C's	14608	0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
PODEMOS	15865	0	PODEMOS
IU-UPeC	5514	0	UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN
PACMA	502	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
UPYD	747	0	UNIÓN PROGRESO Y DEMOCRACIA
RECORTES CE	187	0	RECORTES CERO-GRUPO VERDE
PCPE	128	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
PREPAL	246	0	PARTIDO REGIONALISTA DEL PAÍS LEONES
