Siglas	Votos	Diputados	Candidatura
censo	114762	87071	
participacion	559		
abstencion	114203		
nulos	87723		
blancos	179		
PSOE	32855	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
AP-PDP-PL	36174	2	COALICION POPULAR
CDS	9407	0	CENTRO DEMOCRATICO Y SOCIAL
IU	4024	0	COALICION IZQUIERDA UNIDA
MUC	670	0	MESA PARA LA UNIDAD DE LOS COMUNISTAS
PRD	928	0	PARTIDO REFORMISTA DEMOCRATICO
PST	505	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
PCC	85	0	PARTIT DELS COMUNISTES DE CATALUNYA
FE-JONS	479	0	FALANGE ESPAÑOLA DE LAS JONS
UCE	204	0	UNIFICACION COMUNISTA DE ESPAÑA
UPR	143	0	UNIDAD  POPULAR REPUBLICANA
POSI	160	0	PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA
