Siglas	Votos	Diputados	Candidatura
censo	1411938	1083810	
participacion	20093		
abstencion	1391845		
nulos	1103758		
blancos	4419		
PSOE	639293	8	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	306464	4	PARTIDO POPULAR
IU	73344	0	IZQUIERDA UNIDA
PA	45005	0	PARTIDO ANDALUCISTA
CENB	2237	0	CIUDADANOS EN BLANCO
CDS	700	0	CENTRO DEMOCRATICO Y SOCIAL
PSA	4415	0	PARTIDO SOCIALISTA DE ANDALUCIA
PH	858	0	PARTIDO HUMANISTA
IR	1111	0	IZQUIERDA REPUBLICANA
PFyV	865	0	PARTIDO FAMILIA Y VIDA
DN	389	0	DEMOCRACIA NACIONAL
FE de las JONS	591	0	FALANGE ESPAÑOLA DE LAS JONS
FE	394	0	LA FALANGE
MSR	292	0	MOVIMIENTO SOCIAL REPUBLICANO
A	655	0	ASAMBLEA DE ANDALUCIA
PSDA	583	0	PARTIDO SOCIAL-DEMOCRATA ANDALUZ
