Siglas	Votos	Diputados	Candidatura
censo	286965	216126	
participacion	2357		
abstencion	284608		
nulos	217999		
blancos	957		
PSOE	79966	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	88048	2	PARTIDO POPULAR
IU	12308	0	IZQUIERDA UNIDA
CDS	27068	0	CENTRO DEMOCRATICO Y SOCIAL
LV-LV	2331	0	LOS VERDES-LISTA VERDE
LVE	1291	0	LOS VERDES ECOLOGISTAS
PTE-UC	476	0	PARTIDO TRABAJADORES DE ESPAÑA-UNIDAD COMUNISTA
PST	1052	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
PCPE	384	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
FE-JONS	278	0	FALANGE ESPAÑOLA DE LAS J.O.N.S.
PH	206	0	PARTIDO HUMANISTA
AR	329	0	ALIANZA POR LA REPUBLICA
PREPAL	584	0	PARTIDO REGIONALISTA DEL PAIS LEONES
