Siglas	Votos	Diputados	Candidatura
censo	170324	241140	
participacion	5389		
abstencion	164935		
nulos	604		
blancos	122083		
PP	58435	2	PARTIDO POPULAR
PSOE	40721	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
IU-LV	9937	0	IZQUIERDA UNIDA-LOS VERDES: LA IZQUIERDA PLURAL
UPyD	5408	0	UNIÓN PROGRESO Y DEMOCRACIA
EQUO	1471	0	EQUO
PACMA	558	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
PUM+J	286	0	POR UN MUNDO MÁS JUSTO
P.C.P.E.	354	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
UCE	107	0	UNIFICACIÓN COMUNISTA DE ESPAÑA
PIRATA	403	0	PARTIDO PIRATA
