Siglas	Votos	Diputados	Candidatura
censo	403142	7	
participacion	316613		
abstencion	86529		
nulos	2436		
blancos	269		
UCD	103697	3	UNION DE CENTRO DEMOCRATICO
PSOE	123708	4	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PCE	29847	0	PARTIDO COMUNISTA DE ESPAÑA
AP	26422	0	FEDERACION DE PARTIDOS DE ALIANZA POPULAR
PSP-US	6476	0	PARTIDO SOCIALISTA POPULAR - UNIDAD SOCIALISTA
FDC-EDC	3071	0	COALICION ELECT. EQUIPO DE LA DEMOCRACIA CRISTIANA
FDI	1278	0	FRENTE DEMOCRATICO DE IZQUIERDAS
ASDCI	2135	0	ALIANZA SOCIALISTA DEMOCRATICA
FJONSA	807	0	FALANGE ESPAÑOLA DE LAS JONS AUTENTICA
URA	5291	0	UNIDAD REGIONAL ANDALUZA
ASA	8439	0	AGRUP.ELEC. Y PART.INDEP. ACCION SOCIAL AGRARIA
CJA	1308	0	ASOCIACION CIRCULOS JOSE ANTONIO
PAE	833	0	PARTIDO AGRARIO ESPAÑOL
PLI	596	0	PARTIDO LIBERAL INDEPENDIENTE
