Siglas	Votos	Diputados	Candidatura
censo	578653	389927	
participacion	7863		
abstencion	570790		
nulos	391996		
blancos	1533		
PSOE	137281	3	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	114535	2	PARTIDO POPULAR
IU	17932	0	IZQUIERDA UNIDA
CDS	5846	0	CENTRO DEMOCRATICO Y SOCIAL
CC	104164	2	COALICION CANARIA
LE	2801	0	LOS ECOLOGISTAS
ARM-ADE	448	0	AGRUPACION RUIZ-MATEOS-ALIANZA DEMOCR. EUROPEA
PST	1569	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
PLN	374	0	PARTIDO DE LA LEY NATURAL
PH	305	0	PARTIDO HUMANISTA
NPS	454	0	COALICION POR UN NUEVO PARTIDO SOCIALISTA
ATF	1159	0	ASAMBLEA TINERFEÑA
LG	385	0	LA GENTE
