Siglas	Votos	Diputados	Candidatura
censo	3331611	33	
participacion	2716289		
abstencion	615322		
nulos	33875		
blancos	10818		
PSOE	1292672	18	PARTIDO SOCIALISTA OBRERO ESPAÑOL
AP-PDP	385967	5	ALIANZA POPULAR - PARTIDO DEMOCRATA POPULAR
UCD	40222	0	UNION DE CENTRO DEMOCRATICO
PCE	131314	1	PARTIDO COMUNISTA DE ESPAÑA
CIU	560555	8	CONVERGENCIA I UNIO
CDS	49772	0	CENTRO DEMOCRATICO Y SOCIAL
ERC	99852	1	ESQUERRA REPUBLICANA DE CATALUNYA
FN	8724	0	ASOCIACION POLITICA FUERZA NUEVA
PST	15462	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
PSA-PA	6687	0	PARTIDO SOCIALISTA DE ANDALUCIA - PARTIDO ANDALUZ
PCC	41371	0	PARTIT DELS COMUNISTES DE CATALUNYA
NE	24382	0	NACIONALISTES D'ESQUERRA
SE	2391	0	SOLIDARIDAD ESPAÑOLA
PCOE	2699	0	PARTIDO COMUNISTA OBRERO ESPAÑOL
UCE	1689	0	UNIFICACION COMUNISTA DE ESPAÑA
PCE (M-L)	2011	0	PARTIDO COMUNISTA DE ESPAÑA (MARXISTA-LENINISTA)
CE-FCC	3937	0	COALICION ELECTORAL FRONT COMUNISTA DE CATALUNYA
CC	1889	0	CONSERVADORS DE CATALUNYA
