Siglas	Votos	Diputados	Candidatura
censo	187371	3	
participacion	133796		
abstencion	53575		
nulos	1148		
blancos	1642		
PSOE	41167	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	30443	1	PARTIDO POPULAR
VOX	31683	1	VOX
PODEMOS-IU	14897	0	UNIDAS PODEMOS
Cs	10169	0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
PACMA	1266	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
RECORTES CERO-GV	287	0	RECORTES CERO-GRUPO VERDE
PUM+J	284	0	POR UN MUNDO MÁS JUSTO
PCPE	87	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
PCTE	106	0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
PCOE	195	0	PARTIDO COMUNISTA OBRERO ESPAÑOL
PDSJE	234	0	PARTIDO DEMÓCRATA SOCIAL JUBILADOS EUROPEOS
FE de las JONS	188	0	FALANGE ESPAÑOLA DE LAS JONS
