Siglas	Votos	Diputados	Candidatura
censo	4913893	36	
participacion	3642127		
abstencion	1271766		
nulos	18751		
blancos	23209		
PP	1210219	13	PARTIDO POPULAR
PSOE	645645	6	PARTIDO SOCIALISTA OBRERO ESPAÑOL
C's	681167	7	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
PODEMOS	756257	8	PODEMOS
IU-UPeC	190193	2	UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN
PACMA	28322	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
UPYD	43508	0	UNIÓN PROGRESO Y DEMOCRACIA
VOX	22643	0	VOX
RECORTES CE	4037	0	RECORTES CERO-GRUPO VERDE
PCPE	1742	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
FE de las J	4579	0	FALANGE ESPAÑOLA DE LAS J.O.N.S.
X LA IZQUIE	4994	0	X LA IZQUIERDA-LOS VERDES
PUM+J	2870	0	POR UN MUNDO MÁS JUSTO
SAIn	1137	0	SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA
P-LIB	1075	0	PARTIDO LIBERTARIO
PH	1779	0	PARTIDO HUMANISTA
