Siglas	Votos	Diputados	Candidatura
censo	1544180	12	
participacion	1138563		
abstencion	405617		
nulos	11391		
blancos	16056		
PSOE	416543	5	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	162891	2	PARTIDO POPULAR
Cs	187243	2	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
PODEMOS-IU-EQUO	179497	2	UNIDAS PODEMOS
VOX	136949	1	VOX
PACMA	15073	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
RECORTES CERO-GV	1592	0	RECORTES CERO-GRUPO VERDE
PACT	3567	0	ACTÚA
PUM+J	1527	0	POR UN MUNDO MÁS JUSTO
PCTE	830	0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
AxSI	3288	0	ANDALUCÍA POR SÍ
PCOE	1317	0	PARTIDO COMUNISTA OBRERO ESPAÑOL
PCPA	799	0	PARTIDO COMUNISTA DEL PUEBLO ANDALUZ
