Siglas	Votos	Diputados	Candidatura
censo	433056	5	
participacion	319280		
abstencion	113776		
nulos	2234		
blancos	3512		
PP	132026	2	PARTIDO POPULAR
PSOE	71780	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PODEMOS-IU-EQUO	51637	1	UNIDOS PODEMOS
C's	49283	1	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
PACMA	2225	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
RECORTES CERO-GRUPO VERDE	524	0	RECORTES CERO-GRUPO VERDE
UPyD	1068	0	UNIÓN PROGRESO Y DEMOCRACIA
VOX	1078	0	VOX
PCPE	316	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
FE de las JONS	454	0	FALANGE ESPAÑOLA DE LAS JONS
SAIn	210	0	SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA
P-LIB	146	0	PARTIDO LIBERTARIO
CCD-CI	2672	0	CIUDADANOS DE CENTRO DEMOCRÁTICO-CANDIDATURA INDEPENDIENTE
ALCD	115	0	ALIANZA DE CENTRO DEMOCRÁTICO
