Siglas	Votos	Diputados	Candidatura
censo	139955	3	
participacion	103251		
abstencion	36704		
nulos	744		
blancos	1234		
PP	47072	2	PARTIDO POPULAR
PSOE	20254	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
C's	15971	0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
PODEMOS	11951	0	PODEMOS
IU-UPeC	3905	0	UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN
PACMA	519	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
UPYD	908	0	UNIÓN PROGRESO Y DEMOCRACIA
VOX	330	0	VOX
RECORTES CE	125	0	RECORTES CERO-GRUPO VERDE
FE de las J	238	0	FALANGE ESPAÑOLA DE LAS J.O.N.S.
