Siglas	Votos	Diputados	Candidatura
censo	310766	248312	
participacion	36667		
abstencion	274099		
nulos	251243		
blancos	12798		
PSOE	92708	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	123986	2	PARTIDO POPULAR
IU	2570	0	IZQUIERDA UNIDA
BNG	25313	0	BLOQUE NACIONALISTA GALEGO
CDS	271	0	CENTRO DEMOCRATICO Y SOCIAL
PH	274	0	PARTIDO HUMANISTA
IR	122	0	IZQUIERDA REPUBLICANA
DN	150	0	DEMOCRACIA NACIONAL
FE de las JONS	81	0	FALANGE ESPAÑOLA DE LAS JONS
FE	70	0	LA FALANGE
MSR	68	0	MOVIMIENTO SOCIAL REPUBLICANO
PADE	132	0	PARTIDO DEMOCRATA ESPAÑOL
AU.TO.NO.MO	323	0	PARTIDO DE LOS AUTONOMOS Y PROFESIONALES
FPG	220	0	FRENTE POPULAR GALEGA
CG	211	0	COALICION GALEGA
