Siglas	Votos	Diputados	Candidatura
censo	46660	25900	
participacion	2325		
abstencion	44335		
nulos	26450		
blancos	355		
PP	13078	1	PARTIDO POPULAR
PSOE-PROGR.	5363	0	PARTIDO SOCIALISTA OBRERO ESPAÑOL - PROGRESISTAS
IU	397	0	IZQUIERDA UNIDA
LV-GV	174	0	LOS VERDES-GRUPO VERDE
PLN	23	0	PARTIDO DE LA LEY NATURAL
FE	48	0	LA FALANGE
PADE	13	0	PARTIDO DEMOCRATA ESPAÑOL
FEI-FE 2000	38	0	FALANGE ESPAÑOLA INDEPENDIENTE-FALANGE 2000
BLM	6514	0	BLOQUE LOCALISTA DE MELILLA
AN	60	0	APROME NACIONALISTA
