Siglas	Votos	Diputados	Candidatura
censo	617127	8	
participacion	296770		
abstencion	320357		
nulos	5588		
blancos	884		
UCD	137769	5	UNION DE CENTRO DEMOCRATICO
PSOE	49213	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PCE	16111	0	PARTIDO COMUNISTA DE ESPAÑA
CD	37046	1	COALICION DEMOCRATICA
UN	2733	0	PARTIDO UNION NACIONAL
PTE	2637	0	PARTIDO DEL TRABAJO DE ESPAÑA
ORT	1081	0	ORGANIZACION REVOLUCIONARIA DE LOS TRABAJADORES
MC-OIC	1693	0	MOVIMIENTO COMUNISTA-ORGANIZ.IZQUIERDA COMUNISTA
BNPG	17909	0	BLOQUE NACIONAL POPULAR GALLEGO
PG-POG-PSG	21160	0	UNIDADE GALEGA
IR	970	0	IZQUIERDA REPUBLICANA
PCARL	877	0	PARTIDO CARLISTA
LCR	1099	0	LIGA COMUNISTA REVOLUCIONARIA
