Siglas	Votos	Diputados	Candidatura
censo	672864	477744	
participacion	22104		
abstencion	650760		
nulos	483731		
blancos	5426		
PP	204875	3	PARTIDO POPULAR
PSOE-PROGR.	213019	4	PARTIDO SOCIALISTA OBRERO ESPAÑOL - PROGRESISTAS
IU	34809	0	IZQUIERDA UNIDA
PA	16594	0	PARTIDO ANDALUCISTA
GIL	1112	0	GRUPO INDEPENDIENTE LIBERAL
UC-CDS	212	0	UNION CENTRISTA-CENTRO DEMOCRATICO Y SOCIAL
PH	383	0	PARTIDO HUMANISTA
PLN	305	0	PARTIDO DE LA LEY NATURAL
PCPE	596	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
ES2000	182	0	PLATAFORMA ESPAÑA 2000
PADE	263	0	PARTIDO DEMOCRATA ESPAÑOL
IA	876	0	IZQUIERDA ANDALUZA
FEI-FE 2000	196	0	FALANGE ESPAÑOLA INDEPENDIENTE-FALANGE 2000
NA	383	0	NACION ANDALUZA
A	443	0	ASAMBLEA DE ANDALUCIA
