Siglas	Votos	Diputados	Candidatura
censo	762890	602135	
participacion	85817		
abstencion	677073		
nulos	612137		
blancos	28215		
PSOE	228016	3	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	279454	3	PARTIDO POPULAR
IU	13158	0	IZQUIERDA UNIDA
BNG	70763	1	BLOQUE NACIONALISTA GALEGO
CDS	991	0	CENTRO DEMOCRATICO Y SOCIAL
PH	1121	0	PARTIDO HUMANISTA
IR	378	0	IZQUIERDA REPUBLICANA
DN	366	0	DEMOCRACIA NACIONAL
FE de las JONS	308	0	FALANGE ESPAÑOLA DE LAS JONS
FE	252	0	LA FALANGE
MSR	211	0	MOVIMIENTO SOCIAL REPUBLICANO
AU.TO.NO.MO	911	0	PARTIDO DE LOS AUTONOMOS Y PROFESIONALES
FPG	1067	0	FRENTE POPULAR GALEGA
CG	611	0	COALICION GALEGA
