Siglas	Votos	Diputados	Candidatura
censo	551021	8	
participacion	450752		
abstencion	100269		
nulos	4480		
blancos	660		
UCD	181633	4	UNION DE CENTRO DEMOCRATICO
PSOE	155871	4	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PCE	29840	0	PARTIDO COMUNISTA DE ESPAÑA
AP	30167	0	FEDERACION DE PARTIDOS DE ALIANZA POPULAR
PSP-US	22627	0	PARTIDO SOCIALISTA POPULAR - UNIDAD SOCIALISTA
FDC-EDC	9166	0	COALICION ELECT. EQUIPO DE LA DEMOCRACIA CRISTIANA
FDI	1544	0	FRENTE DEMOCRATICO DE IZQUIERDAS
ASDCI	5886	0	ALIANZA SOCIALISTA DEMOCRATICA
AET	2606	0	AGRUPACION ELECTORAL DE TRABAJADORES
RSE	2291	0	REFORMA SOCIAL ESPAÑOLA
FJONSA	1668	0	FALANGE ESPAÑOLA DE LAS JONS AUTENTICA
FN	2313	0	ASOCIACION POLITICA FUERZA NUEVA
