Siglas	Votos	Diputados	Candidatura
censo	1882332	2846772	
participacion	38826		
abstencion	1843506		
nulos	1871		
blancos	1437269		
PP	743604	9	PARTIDO POPULAR
PSOE	370499	4	PARTIDO SOCIALISTA OBRERO ESPAÑOL
IU-LV	96417	1	IZQUIERDA UNIDA-LOS VERDES: LA IZQUIERDA PLURAL
UPyD	84394	1	UNIÓN PROGRESO Y DEMOCRACIA
ESQUERRA	3648	0	ESQUERRA REPUBLICANA
COMPROMÍS-Q	85797	1	BLOC-INICIATIVA-VERDS-EQUO-COALICIÓ COMPROMÍS
PACMA	6381	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
Eb	3972	0	ESCAÑOS EN BLANCO
P.C.P.E.	1742	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
UCE	906	0	UNIFICACIÓN COMUNISTA DE ESPAÑA
PH	1221	0	PARTIDO HUMANISTA
ESPAÑA 2000	5579	0	ESPAÑA 2000
RPS	958	0	REPUBLICANOS
C.D.L.	1543	0	CENTRO DEMOCRATICO LIBERAL
UxV	2210	0	UNITS X VALENCIA
