Siglas	Votos	Diputados	Candidatura
censo	329834	201876	
participacion	4600		
abstencion	325234		
nulos	203253		
blancos	1469		
PSOE	63404	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	92374	3	PARTIDO POPULAR
IU	3999	0	IZQUIERDA UNIDA
CDS	12371	0	CENTRO DEMOCRATICO Y SOCIAL
RUIZ-MATEOS	1017	0	AGRUPACION RUIZ-MATEOS
LV-LV	1790	0	LOS VERDES-LISTA VERDE
PTE-UC	372	0	PARTIDO TRABAJADORES DE ESPAÑA-UNIDAD COMUNISTA
PST	509	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
PCPE	157	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
BNG	5650	0	BLOQUE NACIONALISTA GALEGO
CG	14040	0	COALICION GALEGA
PSG-EG	2582	0	PARTIDO SOCIALISTA GALEGO-ESQUERDA GALEGA
FE-JONS	138	0	FALANGE ESPAÑOLA DE LAS J.O.N.S.
PH	210	0	PARTIDO HUMANISTA
PNG-PG	1223	0	PARTIDO NACIONALISTA GALEGO-PARTIDO GALEGUISTA
AR	160	0	ALIANZA POR LA REPUBLICA
PORE	198	0	PARTIDO DE LOS OBREROS REVOLUCIONARIOS DE ESPAÑA
PAS	86	0	PARTIU ASTURIANISTA
FPG	195	0	FRENTE POPULAR GALEGA
