Siglas	Votos	Diputados	Candidatura
censo	518206	6	
participacion	371866		
abstencion	146340		
nulos	1974		
blancos	4363		
PP	159521	3	PARTIDO POPULAR
PSOE	97733	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PODEMOS-IU-EQUO	53994	1	UNIDOS PODEMOS
C's	47705	0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
PACMA	3386	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
RECORTES CERO-GRUPO VERDE	564	0	RECORTES CERO-GRUPO VERDE
UPyD	695	0	UNIÓN PROGRESO Y DEMOCRACIA
VOX	1013	0	VOX
PCPE	334	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
FE de las JONS	330	0	FALANGE ESPAÑOLA DE LAS JONS
FE	254	0	LA FALANGE
