Siglas	Votos	Diputados	Candidatura
censo	422922	332152	
participacion	13284		
abstencion	409638		
nulos	335733		
blancos	4403		
PP	162850	3	PARTIDO POPULAR
PSOE	126532	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
IU	25622	0	IZQUIERDA UNIDA
LVE	1109	0	LOS VERDES EUROPEOS
UC	313	0	UNION CENTRISTA
PRT	121	0	PARTIDO REVOLUCIONARIO DE LOS TRABAJADORES
PH	134	0	PARTIDO HUMANISTA
FEA	208	0	FALANGE ESPAÑOLA AUTENTICA
UPL	12049	0	UNION DEL PUEBLO LEONES
TC-PNC	61	0	TIERRA COMUNERA-PARTIDO NACIONALISTA CASTELLANO
URCL	115	0	UNIDAD REGIONALISTA DE CASTILLA Y LEON
PREPAL	395	0	SALAMANCA, ZAMORA, LEON
PB	1000	0	PARTIDO DE EL BIERZO
