Siglas	Votos	Diputados	Candidatura
censo	677156	9	
participacion	556525		
abstencion	120631		
nulos	7341		
blancos	1071		
UCD	197100	4	UNION DE CENTRO DEMOCRATICO
PSOE	213242	4	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PCE	50444	1	PARTIDO COMUNISTA DE ESPAÑA
AP	35755	0	FEDERACION DE PARTIDOS DE ALIANZA POPULAR
PSP-US	21621	0	PARTIDO SOCIALISTA POPULAR - UNIDAD SOCIALISTA
FDC-EDC	8160	0	COALICION ELECT. EQUIPO DE LA DEMOCRACIA CRISTIANA
FDI	2726	0	FRENTE DEMOCRATICO DE IZQUIERDAS
ASDCI	4479	0	ALIANZA SOCIALISTA DEMOCRATICA
AET	1101	0	AGRUPACION ELECTORAL DE TRABAJADORES
AN18	4028	0	ALIANZA NACIONAL 18 DE JULIO
RSE	5240	0	REFORMA SOCIAL ESPAÑOLA
FJONSA	1760	0	FALANGE ESPAÑOLA DE LAS JONS AUTENTICA
CJA	943	0	ASOCIACION CIRCULOS JOSE ANTONIO
FL	788	0	FEDERACION LABORISTA
FEI	726	0	FALANGE ESPAÑOLA INDEPENDIENTE
