Siglas	Votos	Diputados	Candidatura
censo	3177732	32	
participacion	2328229		
abstencion	849503		
nulos	20585		
blancos	8691		
UCD	764830	12	UNION DE CENTRO DEMOCRATICO
PSOE	769328	12	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PCE	310496	4	PARTIDO COMUNISTA DE ESPAÑA
CD	198345	3	COALICION DEMOCRATICA
UN	110730	1	PARTIDO UNION NACIONAL
PTE	25832	0	PARTIDO DEL TRABAJO DE ESPAÑA
PSOE-H	13322	0	PART. SOCIALISTA OBRERO ESPAÑOL(SECTOR HISTORICO)
ORT	48354	0	ORGANIZACION REVOLUCIONARIA DE LOS TRABAJADORES
EE	3029	0	EUSKADIKO EZKERRA
MC-OIC	9095	0	MOVIMIENTO COMUNISTA-ORGANIZ.IZQUIERDA COMUNISTA
IR	7950	0	IZQUIERDA REPUBLICANA
PCARL	1683	0	PARTIDO CARLISTA
OCEBR-UCE	6680	0	ORGANIZ. COMUNISTA DE ESPAÑA B.R.-UNIF.COMUNISTA
PCT	4675	0	PARTIDO COMUNISTA DE LOS TRABAJADORES
LCR	4691	0	LIGA COMUNISTA REVOLUCIONARIA
FJONSA	5264	0	FALANGE ESPAÑOLA DE LAS JONS AUTENTICA
PLIB	4873	0	PARTIDO LIBERAL
PSIN	3845	0	PARTIDO SINDICALISTA
ULE	1716	0	UNION PARA LA LIBERTAD DE EXPRESION
PPROV	1510	0	PARTIDO PROVERISTA
LC	2705	0	LIGA COMUNISTA
