Siglas	Votos	Diputados	Candidatura
censo	901786	687946	
participacion	18604		
abstencion	883182		
nulos	694243		
blancos	7408		
PSOE	271877	4	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	258355	4	PARTIDO POPULAR
IU	106757	1	IZQUIERDA UNIDA
CDS	25351	0	CENTRO DEMOCRATICO Y SOCIAL
VERDES	4532	0	LOS VERDES
LE	1408	0	LOS ECOLOGISTAS
ARM-ADE	920	0	AGRUPACION RUIZ-MATEOS-ALIANZA DEMOCR. EUROPEA
PST	2249	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
UPL	243	0	UNION DEL PUEBLO LEONES
PLN	261	0	PARTIDO DE LA LEY NATURAL
PAS	11088	0	PARTIU ASTURIANISTA
PH	178	0	PARTIDO HUMANISTA
FE-JONS	355	0	FALANGE ESPAÑOLA DE LAS J.O.N.S.
NPS	186	0	COALICION POR UN NUEVO PARTIDO SOCIALISTA
AA	787	0	ANDECHA ASTUR
CONCEYU	528	0	CONCEYU INDEPENDIENTE D'ASTURIES
